NRIC,age,gender,job_industry,income
S9140316Z,29,female,public_administration_education,5485
S9142334G,29,male,construction,4241
S9142869G,29,male,heal_social_services,6143
S9143480Y,29,male,information_communications,6435
S9145527M,29,male,real_estate_services,4706
S9146031V,29,female,accommodation_food_services,2008
S9146702U,29,male,public_administration_education,6581
S9146994S,29,male,heal_social_services,6143
S9148252W,29,male,financial_insurance_services,7583
S9151299L,29,male,financial_insurance_services,7583
S9152071L,29,female,administrative_support_services,2583
S9152232H,29,female,heal_social_services,3803
S9153084T,29,male,professional_services,6110
S9153547D,29,male,wholesale_retail_trade,4505
S9153776Y,29,female,others,4377
S9154810F,29,male,professional_services,6110
S9156547X,29,female,heal_social_services,3803
S9158550V,29,male,wholesale_retail_trade,4505
S9158931A,29,male,administrative_support_services,2535
S9160089P,29,male,accommodation_food_services,2560
S9160847T,29,male,information_communications,6435
S9161112M,29,male,real_estate_services,4706
S9162492X,29,female,public_administration_education,5485
S9163148Y,29,male,construction,4241
S9163779M,29,male,heal_social_services,6143
S9164132C,29,female,construction,3803
S9164885Z,29,male,information_communications,6435
S9165078B,29,male,real_estate_services,4706
S9168625P,29,female,arts_entertainment_recreation,3422
S9171002Q,29,female,manufacturing,3900
S9171846N,29,male,transportation_storage,3000
S9173530U,29,male,arts_entertainment_recreation,3955
S9174240B,29,male,public_administration_education,6581
S9175862G,29,male,information_communications,6435
S9176169Y,29,female,real_estate_services,4212
S9177569W,29,male,transportation_storage,3000
S9177663Z,29,female,real_estate_services,4212
S9178356A,29,male,information_communications,6435
S9179130A,29,male,transportation_storage,3000
S9179546Q,29,female,construction,3803
S9179618C,29,female,public_administration_education,5485
S9180122U,29,male,others,4332
S9180790W,29,female,manufacturing,3900
S9180822U,29,male,accommodation_food_services,2560
S9181281H,29,male,information_communications,6435
S9183747V,29,male,manufacturing,5070
S9185756Q,29,female,accommodation_food_services,2008
S9186942E,29,female,public_administration_education,5485
S9188167O,29,male,manufacturing,5070
S9188347P,29,female,information_communications,5070
S9189430O,29,female,wholesale_retail_trade,3675
S9190393T,29,female,administrative_support_services,2583
S9191326Q,29,male,administrative_support_services,2535
S9192637W,29,female,arts_entertainment_recreation,3422
S9193476V,29,female,manufacturing,3900
S9195318M,29,male,transportation_storage,3000
S9196425Q,29,male,real_estate_services,4706
S9197310S,29,male,real_estate_services,4706
S9197892G,29,female,public_administration_education,5485
S9198280O,29,female,manufacturing,3900
S9199614S,29,female,accommodation_food_services,2008
S9200116X,28,male,administrative_support_services,2535
S9200954H,28,male,administrative_support_services,2535
S9201006Y,28,male,public_administration_education,6581
S9201031D,28,female,accommodation_food_services,2008
S9201984X,28,male,real_estate_services,4706
S9202411Z,28,male,heal_social_services,6143
S9203778X,28,male,manufacturing,5070
S9208608M,28,female,accommodation_food_services,2008
S9208727Q,28,male,professional_services,6110
S9209330B,28,male,real_estate_services,4706
S9209545T,28,male,wholesale_retail_trade,4505
S9209850Q,28,male,financial_insurance_services,7583
S9210650U,28,male,wholesale_retail_trade,4505
S9211519B,28,female,arts_entertainment_recreation,3422
S9213488P,28,female,accommodation_food_services,2008
S9213915E,28,male,arts_entertainment_recreation,3955
S9214456E,28,female,professional_services,5070
S9214711K,28,female,wholesale_retail_trade,3675
S9215201H,28,male,public_administration_education,6581
S9216386F,28,female,accommodation_food_services,2008
S9219492B,28,female,information_communications,5070
S9219504I,28,female,information_communications,5070
S9224450M,28,female,financial_insurance_services,6093
S9224661J,28,male,manufacturing,5070
S9225152K,28,female,arts_entertainment_recreation,3422
S9225613Y,28,female,construction,3803
S9226738A,28,female,information_communications,5070
S9227090S,28,female,administrative_support_services,2583
S9227408F,28,female,administrative_support_services,2583
S9227521P,28,female,real_estate_services,4212
S9231145N,28,male,administrative_support_services,2535
S9232041Y,28,female,information_communications,5070
S9234495V,28,female,heal_social_services,3803
S9234618R,28,male,heal_social_services,6143
S9235114Q,28,female,others,4377
S9237543N,28,male,real_estate_services,4706
S9237711K,28,female,heal_social_services,3803
S9238567U,28,female,financial_insurance_services,6093
S9241578E,28,male,others,4332
S9245721S,28,female,manufacturing,3900
S9246198U,28,female,professional_services,5070
S9250014W,28,female,others,4377
S9250265W,28,male,transportation_storage,3000
S9251432A,28,female,accommodation_food_services,2008
S9252123K,28,male,information_communications,6435
S9253288S,28,male,accommodation_food_services,2560
S9253709R,28,male,others,4332
S9254908G,28,female,administrative_support_services,2583
S9254918I,28,female,accommodation_food_services,2008
S9254969Q,28,male,others,4332
S9255564A,28,female,professional_services,5070
S9259478P,28,male,transportation_storage,3000
S9260579T,28,female,professional_services,5070
S9260974J,28,male,administrative_support_services,2535
S9262838C,28,female,accommodation_food_services,2008
S9264147Y,28,male,arts_entertainment_recreation,3955
S9265241K,28,male,transportation_storage,3000
S9265668I,28,male,transportation_storage,3000
S9270443S,28,female,financial_insurance_services,6093
S9272707S,28,female,heal_social_services,3803
S9273958G,28,male,transportation_storage,3000
S9275317Y,28,male,real_estate_services,4706
S9275773T,28,female,information_communications,5070
S9277697L,28,female,information_communications,5070
S9277711A,28,female,accommodation_food_services,2008
S9277976A,28,female,heal_social_services,3803
S9279528O,28,male,transportation_storage,3000
S9280356H,28,male,transportation_storage,3000
S9280536K,28,female,accommodation_food_services,2008
S9282008Q,28,male,others,4332
S9284627H,28,female,transportation_storage,3803
S9284812J,28,male,professional_services,6110
S9285280U,28,female,accommodation_food_services,2008
S9285798S,28,male,accommodation_food_services,2560
S9286853W,28,female,wholesale_retail_trade,3675
S9287316D,28,female,transportation_storage,3803
S9288035S,28,male,professional_services,6110
S9290272B,28,male,wholesale_retail_trade,4505
S9290500S,28,male,manufacturing,5070
S9292484I,28,female,financial_insurance_services,6093
S9293256P,28,female,construction,3803
S9294778R,28,female,administrative_support_services,2583
S9294943K,28,male,real_estate_services,4706
S9295626T,28,male,information_communications,6435
S9295908L,28,female,others,4377
S9297087Y,28,female,financial_insurance_services,6093
S9297410L,28,male,construction,4241
S9298766N,28,male,manufacturing,5070
S9299237S,28,female,others,4377
S9300606D,27,female,accommodation_food_services,2008
S9300661G,27,female,wholesale_retail_trade,3675
S9302337A,27,female,heal_social_services,3803
S9302660M,27,male,heal_social_services,6143
S9303448F,27,female,manufacturing,3900
S9303601C,27,female,wholesale_retail_trade,3675
S9307142R,27,female,information_communications,5070
S9307681T,27,male,wholesale_retail_trade,4505
S9308691F,27,male,real_estate_services,4706
S9309207O,27,male,administrative_support_services,2535
S9311531D,27,female,wholesale_retail_trade,3675
S9312028P,27,male,administrative_support_services,2535
S9313763V,27,male,administrative_support_services,2535
S9314476L,27,male,professional_services,6110
S9316689B,27,male,professional_services,6110
S9317676L,27,female,heal_social_services,3803
S9319703R,27,male,financial_insurance_services,7583
S9323696Q,27,female,professional_services,5070
S9325182U,27,female,heal_social_services,3803
S9326597G,27,female,arts_entertainment_recreation,3422
S9327363S,27,male,heal_social_services,6143
S9327485V,27,female,information_communications,5070
S9327716K,27,female,public_administration_education,5485
S9329475J,27,female,wholesale_retail_trade,3675
S9333691M,27,male,public_administration_education,6581
S9335208V,27,female,construction,3803
S9335348M,27,male,professional_services,6110
S9336400D,27,male,administrative_support_services,2535
S9337262O,27,male,heal_social_services,6143
S9340413J,27,male,information_communications,6435
S9341652J,27,male,financial_insurance_services,7583
S9343524F,27,male,arts_entertainment_recreation,3955
S9344018A,27,male,professional_services,6110
S9345199R,27,male,arts_entertainment_recreation,3955
S9345387T,27,male,professional_services,6110
S9350603M,27,female,construction,3803
S9351200E,27,male,administrative_support_services,2535
S9353106J,27,female,administrative_support_services,2583
S9354116T,27,male,wholesale_retail_trade,4505
S9356026K,27,male,financial_insurance_services,7583
S9359652H,27,female,manufacturing,3900
S9360224P,27,male,public_administration_education,6581
S9362352O,27,male,arts_entertainment_recreation,3955
S9364697K,27,male,others,4332
S9364989S,27,male,public_administration_education,6581
S9365337K,27,male,manufacturing,5070
S9365387R,27,female,administrative_support_services,2583
S9365873P,27,male,arts_entertainment_recreation,3955
S9366965Y,27,male,transportation_storage,3000
S9367230C,27,female,administrative_support_services,2583
S9367716J,27,female,heal_social_services,3803
S9368642W,27,male,transportation_storage,3000
S9369571U,27,female,financial_insurance_services,6093
S9370253A,27,female,manufacturing,3900
S9371523M,27,male,information_communications,6435
S9371654G,27,female,heal_social_services,3803
S9373284U,27,female,accommodation_food_services,2008
S9373391K,27,male,accommodation_food_services,2560
S9376710U,27,female,arts_entertainment_recreation,3422
S9377642H,27,female,public_administration_education,5485
S9378498N,27,male,arts_entertainment_recreation,3955
S9378963T,27,male,administrative_support_services,2535
S9380403B,27,female,transportation_storage,3803
S9381071A,27,female,manufacturing,3900
S9381633C,27,male,administrative_support_services,2535
S9382127W,27,female,wholesale_retail_trade,3675
S9383554P,27,male,public_administration_education,6581
S9383707I,27,male,construction,4241
S9385812H,27,male,professional_services,6110
S9386694G,27,male,professional_services,6110
S9387171K,27,female,public_administration_education,5485
S9390192T,27,male,financial_insurance_services,7583
S9391976K,27,female,manufacturing,3900
S9392078S,27,female,transportation_storage,3803
S9392924O,27,female,wholesale_retail_trade,3675
S9393520Z,27,male,information_communications,6435
S9394750L,27,female,heal_social_services,3803
S9395399V,27,male,transportation_storage,3000
S9395759U,27,male,transportation_storage,3000
S9396135M,27,female,heal_social_services,3803
S9396246W,27,male,transportation_storage,3000
S9396296K,27,female,administrative_support_services,2583
S9397731X,27,female,construction,3803
S9399369M,27,male,wholesale_retail_trade,4505
S9401256X,26,female,others,4377
S9401973U,26,male,administrative_support_services,2535
S9408974V,26,male,professional_services,6110
S9409600L,26,male,information_communications,6435
S9410244K,26,male,financial_insurance_services,7583
S9410616T,26,male,others,4332
S9410689C,26,female,heal_social_services,3803
S9412887A,26,male,others,4332
S9413548V,26,female,heal_social_services,3803
S9415082G,26,female,others,4377
S9415761L,26,female,public_administration_education,5485
S9415850U,26,female,accommodation_food_services,2008
S9419593E,26,female,transportation_storage,3803
S9420557L,26,female,others,4377
S9420597W,26,male,real_estate_services,4706
S9421923T,26,male,financial_insurance_services,7583
S9421949E,26,female,manufacturing,3900
S9422203V,26,female,real_estate_services,4212
S9425904Q,26,male,arts_entertainment_recreation,3955
S9427255W,26,female,real_estate_services,4212
S9429900H,26,female,arts_entertainment_recreation,3422
S9432352R,26,male,professional_services,6110
S9432393M,26,male,manufacturing,5070
S9433571V,26,female,transportation_storage,3803
S9435013M,26,male,wholesale_retail_trade,4505
S9436694Z,26,female,construction,3803
S9437272J,26,female,public_administration_education,5485
S9437274D,26,male,public_administration_education,6581
S9437956B,26,male,accommodation_food_services,2560
